timestamp,stage,price_before_j,price_before_c,dx_j,dx_c,dy_j,dy_c,x0_j,x1_j,x0_c,x1_c
1512067205,DIR2,398.46069882003553,None,None,None,None,None,150133719.05961674,376558.3883964427,None,None
1512067255,DIR1,None,399.13787348010607,None,249.0,None,0.6238439036752652,None,None,150268806.0596166,376219.8871726588
1512067255,DIR2,398.46069882003553,None,None,None,None,None,150133719.05961674,376558.3883964427,None,None
1512067265,DIR1,398.46069882003553,399.13875221912525,249.0,249.0,0.624904103926383,0.6238425302273924,150133719.05961674,376558.3883964427,150269055.0596166,376219.2638308408
1512067315,DIR1,398.4615860237104,399.1396309605044,102.0,102.0,0.25598441634792835,0.25554955566400395,150133968.05961674,376557.7639944731,150269304.0596166,376218.6404904048
1512067325,DIR1,None,399.1399909314247,None,102.0,None,0.2555493251934706,None,None,150269406.0596166,376218.38514652755
1512067325,DIR2,398.4619402901705,None,None,None,None,None,150134070.05961674,376557.5082157514,None,None
1512067375,DIR1,None,399.14035090299427,None,462.0,None,1.1574852331805232,None,None,150269508.0596166,376218.1298028822
1512067375,DIR2,398.4619402901705,None,None,None,None,None,150134070.05961674,376557.5082157514,None,None
1512067385,DIR1,398.4619402901705,399.14198136499385,459.0,462.0,1.1519270148710348,1.1574805049190218,150134070.05961674,376557.5082157514,150269970.0596166,376216.97324928845
1512067435,DIR1,None,399.1436118493702,None,3.0,None,0.007516091729740992,None,None,150270432.0596166,376215.8167004523
1512067435,DIR2,398.4635606821832,None,None,None,None,None,150134529.05961674,376556.3572143881,None,None
1512067445,DIR1,398.4635606821832,399.14362243739606,3.0,3.0,0.007528919319156557,0.007516091530362701,150134529.05961674,376556.3572143881,150270435.0596166,376215.80919041036
1512067495,DIR1,398.4635668433947,399.14363302542245,None,None,None,None,150134532.05961674,376556.34969151876,150270438.0596166,376215.80168036866
1512067505,DIR1,None,399.14363302542245,None,None,None,None,None,None,150270438.0596166,376215.80168036866
1512067505,DIR2,398.4635668433947,None,None,None,None,None,150134532.05961674,376556.34969151876,None,None
1512067555,DIR1,398.4635668433947,399.14363302542245,153.0,153.0,0.3839746224693954,0.38332040357869346,150134532.05961674,376556.34969151876,150270438.0596166,376215.80168036866
1512067565,DIR1,None,399.1441730004211,None,153.0,None,0.38331988501366254,None,None,150270591.0596166,376215.41866850766
1512067565,DIR2,398.46410286952545,None,None,None,None,None,150134685.05961674,376555.96602544916,None,None
1512067615,DIR1,398.46410286952545,399.1447129693341,1515.0,1515.0,3.8020735969766974,3.7955904701203167,150134685.05961674,376555.96602544916,150270744.0596166,376215.0356571685
1512067625,DIR1,None,399.15005988753524,None,1515.0,None,3.795539624538094,None,None,150272259.0596166,376211.2431222442
1512067625,DIR2,398.4694570487592,None,None,None,None,None,150136200.05961674,376552.16700741544,None,None
1512067675,DIR1,None,399.1554070410675,None,258.0,None,0.646364058852356,None,None,150273774.0596166,376207.4506384875
1512067675,DIR2,398.4694570487592,None,None,None,None,None,150136200.05961674,376552.16700741544,None,None
1512067685,DIR1,398.4694570487592,399.1563176641433,258.0,258.0,0.647476764745079,0.6463625842475835,150136200.05961674,376552.16700741544,150274032.0596166,376206.8047948404
1512067735,DIR1,398.4703504528576,399.1572283019401,None,None,None,None,150136458.05961674,376551.5200510089,150274290.0596166,376206.1589526772
1512067745,DIR1,None,399.1572283019401,None,None,None,None,None,None,150274290.0596166,376206.1589526772
1512067745,DIR2,398.4703504528576,None,None,None,None,None,150136458.05961674,376551.5200510089,None,None
1512067795,DIR1,398.4703504528576,399.1572283019401,12.0,12.0,0.03011516254628077,0.030063340136450734,150136458.05961674,376551.5200510089,150274290.0596166,376206.1589526772
1512067805,DIR1,None,399.1572706524083,None,12.0,None,0.030063336946369645,None,None,150274302.0596166,376206.1289135427
1512067805,DIR2,398.4704028249463,None,None,None,None,None,150136470.05961674,376551.48996004905,None,None
1512067855,DIR1,398.4704028249463,399.15731300892315,45.0,45.0,0.11293183057568967,0.1127374851307934,150136470.05961674,376551.48996004905,150274314.0596166,376206.09887441143
1512067865,DIR1,None,399.15747184480193,None,45.0,None,0.11273744027036514,None,None,150274359.0596166,376205.9862276978
1512067865,DIR2,398.47055686058104,None,None,None,None,None,150136515.05961674,376551.3771189788,None,None
1512067915,DIR1,None,399.1576306762788,None,15402.0,None,38.58363138308317,None,None,150274404.0596166,376205.8735810293
1512067915,DIR2,398.47055686058104,None,None,None,None,None,150136515.05961674,376551.3771189788,None,None
1512067925,DIR1,398.47055686058104,399.21200603949177,15378.0,15405.0,38.58993733103853,38.585888932883705,150136515.05961674,376551.3771189788,150289806.0596166,376167.3210553146
1512067975,DIR1,None,399.26641789471165,None,10215.0,None,25.58326421699317,None,None,150305211.0596166,376128.7663170872
1512067975,DIR2,398.52476631455596,None,None,None,None,None,150151893.05961674,376512.8182290957,None,None
