timestamp,stage,price_before_j,price_before_c,dx_j,dx_c,dy_j,dy_c,x0_j,x1_j,x0_c,x1_c
1621480255,DIR2,2478.8100938959274,None,None,None,None,None,150000000.0,60512.907403149096,None,None
1621480265,DIR1,2478.8100938959274,2478.8100328747882,643818.0,643818.0,258.98774014713854,258.9877401471449,150000000.0,60512.907403149096,150000000.0,60512.907403149096
1621480315,DIR1,2493.078334899047,2493.07827923114,163581.0,163581.0,65.5651265069464,65.56512650696833,150643818.0,60254.147746737806,150643818.0,60254.1477467378
1621480325,DIR2,2496.8094037563205,2496.809358500942,194.11330436782166,194.11330436782166,483599.5093232095,483599.50932324596,150807399.0,60188.64332318788,150807399.0,60188.64332318785
1621480375,DIR2,2485.9269334737564,None,None,None,None,None,150324196.3190482,60382.7566275557,None,None
1621480385,DIR1,2485.9269334737564,2485.9269055028626,390396.0,390396.0,156.76799042774655,156.7679904277516,150324196.3190482,60382.7566275557,150324196.31904817,60382.75662755567
1621480435,DIR1,2494.6756789891606,2494.6756093132385,None,None,None,None,150714592.3190482,60226.12956041556,150714592.31904817,60226.129560415524
1621480445,DIR2,2494.6756789891606,2494.6756093132385,100.72736514698586,100.72736514698586,250996.09262359142,250996.0926236725,150714592.3190482,60226.12956041556,150714592.31904817,60226.129560415524
1621480495,DIR1,2489.0214400718914,2489.021453233794,None,None,None,None,150463807.55801666,60326.85692556255,150463807.55801657,60326.85692556251
1621480505,DIR2,2489.0214400718914,2489.021453233794,259.99491691577816,259.99491691577816,645279.0423866212,645279.0423866363,150463807.55801666,60326.85692556255,150463807.55801657,60326.85692556251
1621480555,DIR1,2474.8182856059166,2474.818369488392,None,None,None,None,149819048.97456995,60586.851842478325,149819048.97456983,60586.85184247829
1621480565,DIR2,2474.8182856059166,2474.818369488392,159.77828070727486,159.77828070727486,394726.1198614538,394726.11986136454,149819048.97456995,60586.851842478325,149819048.97456983,60586.85184247829
1621480615,DIR1,2466.084945717906,2466.0849689012457,187050.0,187050.0,75.78490431355749,75.78490431354686,149424664.39053977,60746.6301231856,149424664.39053974,60746.63012318556
1621480625,DIR2,2470.245515324745,2470.2454961026456,116.35542861292313,116.35542861292313,287054.60292088985,287054.6029209383,149611714.39053977,60670.90811239367,149611714.39053974,60670.90811239364
1621480675,DIR1,2463.8377011760285,2463.837715029061,230946.0,230946.0,93.63582825722551,93.63582825723499,149324915.1302794,60787.26354100659,149324915.13027933,60787.26354100656
