timestamp,stage,price_before_j,price_before_c,dx_j,dx_c,dy_j,dy_c,x0_j,x1_j,x0_c,x1_c
1621388575,DIR2,3223.222938508995,3224.157853197746,None,4.841724662881805,None,15609.253134818995,145580537.33818206,45418.21245485221,145609211.83303058,45409.32482110269
1621388585,DIR1,3223.222938508995,3223.649398917427,38145.0,24393.0,11.832144309206342,7.5659570967723155,145580537.33818206,45418.21245485221,145593620.2956821,45414.16654576557
1621388635,DIR1,3224.465757792917,3224.4435372414505,67365.0,68082.0,20.88475973081222,21.107115522199894,145618682.33818206,45406.39359516559,145618013.2956821,45406.609085916614
1621388645,DIR2,3226.645985173374,3225.3139230849965,78.80970928387748,70.25017155995222,253964.69724223018,226323.68191819073,145686047.33818206,45385.53162046375,145686095.2956821,45385.524997669454
1621388695,DIR1,3218.3282223042493,3218.0217690431214,117129.0,136695.0,36.37243114555895,42.448655073932045,145432391.966978,45464.34132974763,145460031.20698142,45455.775169229404
1621388705,DIR2,3222.1980723494007,3222.4509135582493,62.25757442914999,68.12073682587929,200399.71077096462,219273.36205472625,145549520.966978,45428.01097958193,145596726.20698142,45413.37243460146
1621388755,DIR1,3214.3726304501697,None,None,None,None,None,145349374.4876695,45490.26855401108,None,None
1621388755,DIR2,None,3215.3088125911677,None,None,None,None,None,None,145377713.57988647,45481.49317142733
1621388765,DIR2,3214.3726304501697,3215.3088125911677,79.46483314807845,87.81869859424269,255089.49396064878,281949.8359446371,145349374.4876695,45490.26855401108,145377713.57988647,45481.49317142733
1621388815,DIR1,3205.775886289256,None,None,None,None,None,145094628.8443592,45569.73338715916,None,None
1621388815,DIR2,None,3205.82504703571,None,None,None,None,None,None,145096143.56289908,45569.31187002158
1621388825,DIR2,3205.775886289256,3205.82504703571,84.25398986517634,84.67748315426999,269705.3178524971,271063.17548185773,145094628.8443592,45569.73338715916,145096143.56289908,45569.31187002158
1621388875,DIR1,3196.380654437875,3195.4257684901213,None,11793.0,None,3.690350200026863,144825332.755631,45653.987377024336,144825491.6633839,45653.98935317585
1621388885,DIR2,3196.380654437875,3195.837304932905,124.62302732923348,124.34185622039115,397450.59432294965,396501.6026599623,144825332.755631,45653.987377024336,144837284.6633839,45650.30431401266
1621388935,DIR2,3181.982209703902,3181.6809930788254,40.00998880591255,40.39095712116949,127216.34331420064,128415.8913821045,144428594.47656047,45778.61040435357,144441459.2253895,45774.64617023305
1621388945,DIR1,3177.2427026890073,3176.9594789016332,254043.0,274854.0,79.83835771536542,86.37777288019569,144301617.92146778,45818.62039315948,144313274.0864406,45815.03712735422
1621388995,DIR1,3185.8205275758037,3186.9860897290378,134346.0,99801.0,42.13809360379673,31.297618835981126,144555660.92146778,45738.917868630844,144588128.0864406,45728.79785079139
1621389005,DIR2,3190.6276025592383,3190.550905861174,113.98756470372177,113.34768239628028,362946.06612193584,360903.97169777856,144690006.92146778,45696.84445503102,144687929.0864406,45697.548317736066
1621389055,DIR1,3177.4741110682235,None,None,None,None,None,144327709.44573474,45810.83201973474,None,None
1621389055,DIR2,None,3176.700455398747,None,None,None,None,None,None,144327670.0869335,45810.89600013235
1621389065,DIR2,3177.4741110682235,3176.700455398747,103.2967356622453,100.61521114689015,327589.4433771372,319030.88192875223,144327709.44573474,45810.83201973474,144327670.0869335,45810.89600013235
1621389115,DIR1,None,3164.8581991875835,None,None,None,None,None,None,144009258.62001517,45911.51121127924
1621389115,DIR2,3165.1692610870987,None,None,None,None,None,144000784.87369436,45914.12875539699,None,None
1621389125,DIR1,3165.1692610870987,3164.8581991875835,944691.0,974412.0,296.8279962098677,306.16807804949747,144000784.87369436,45914.12875539699,144009258.62001517,45911.51121127924
1621389175,DIR2,3198.449016697502,3198.600160368179,None,None,None,None,144945475.87369436,45617.70827001349,144983670.62001517,45605.73683586291
1621389185,DIR1,3198.449016697502,3198.600160368179,501231.0,510741.0,156.30420640466036,159.26282480831358,144945475.87369436,45617.70827001349,144983670.62001517,45605.73683586291
1621389235,DIR1,3213.5457003160636,3213.612348475768,None,None,None,None,145446706.87369436,45461.56852322858,145494411.62001517,45446.631379422804
1621389245,DIR2,3213.5457003160636,3213.612348475768,190.49901712049027,197.45741138907576,610303.8581730127,632576.6448594308,145446706.87369436,45461.56852322858,145494411.62001517,45446.631379422804
1621389295,DIR2,3192.5310280614326,3193.3797501836316,63.39068743498913,70.95666972180338,202160.71360355616,226321.478158315,144837201.60807148,45652.067540349075,144862614.65423727,45644.088790811875
1621389305,DIR1,3185.6930235503487,3184.663106131185,525639.0,572550.0,164.5451571654412,179.2528765990979,144635316.56739828,45715.45822778407,144636601.61951745,45715.04546053368
1621389355,DIR2,3201.779141205196,None,None,None,None,None,145160955.56739828,45551.09117229058,None,None
1621389365,DIR1,3201.779141205196,3203.300970178634,443901.0,394203.0,138.3442319710448,122.82767447749639,145160955.56739828,45551.09117229058,145209151.61951745,45535.974436374985
1621389415,DIR1,3213.9149704429346,3213.873964139115,41796.0,43197.0,13.002178084629122,13.43809422226117,145604856.56739828,45412.86908684926,145603354.61951745,45413.255252893934
1621389425,DIR2,3215.1607745152965,3213.582432339487,48.52830700676809,34.289441839810294,155913.20303356647,110136.00536272606,145646652.56739828,45399.87793913129,145646551.61951745,45399.828558768255
1621389475,DIR1,3210.493294555877,None,None,None,None,None,145490877.22294366,45448.40624613806,None,None
1621389475,DIR2,None,3210.3178825859104,None,None,None,None,None,None,145536509.06405455,45434.11800060807
1621389485,DIR2,3210.493294555877,3210.3178825859104,184.22994813570756,188.2718854045846,589797.2258779109,602693.4379908899,145490877.22294366,45448.40624613806,145536509.06405455,45434.11800060807
1621389535,DIR1,3192.1713755707874,3191.8979630259755,350661.0,369651.0,109.65942028022255,115.60085704653682,144901729.96777636,45632.636194273764,144934441.51442364,45622.38988601265
1621389545,DIR2,3203.208749114852,3203.3248916256352,125.1699422729941,131.08901249921612,400160.2052934766,419074.81860420137,145252390.96777636,45523.08175141121,145304092.51442364,45506.89371832647
1621389595,DIR2,3189.290582157867,3190.3339798164243,61.4616102350105,71.26949215044573,195825.2678644657,227113.74568722805,144852681.20417064,45648.25169368421,144885461.8429107,45637.98273082569
1621389605,DIR1,3182.9680609279935,3183.017110764134,520950.0,519396.0,163.24079442189395,162.7526650084004,144657084.8555568,45709.71330391922,144658613.42013237,45709.25222297614
1621389655,DIR1,None,3199.458612203147,None,None,None,None,None,None,145178009.42013237,45546.65343446057
1621389655,DIR2,3199.4603183237396,None,None,None,None,None,145178034.8555568,45546.62684440804,None,None
1621389665,DIR1,3199.4603183237396,3197.989947741249,721575.0,771936.0,224.76871080896672,240.51796615189778,145178034.8555568,45546.62684440804,145178009.42013237,45546.65343446057
1621389715,DIR2,3219.3566857463725,3220.833611769836,None,None,None,None,145899609.8555568,45322.038639668914,145949945.42013237,45306.327957508096
1621389725,DIR1,3219.3566857463725,3220.833611769836,237249.0,187290.0,73.61511162764509,58.10005008951954,145899609.8555568,45322.038639668914,145949945.42013237,45306.327957508096
1621389775,DIR2,3226.3094046610213,3226.324683651635,56.96688577048776,57.129012042164845,183639.20394179225,184162.2764231792,146136858.8555568,45248.48319669398,146137235.42013237,45248.275003095834
1621389785,DIR1,3220.9250955713605,3220.9251090979255,447528.0,447525.0,138.66090991534293,138.65998055234635,145953366.62850755,45305.45008246447,145953220.53924942,45305.404015137996
1621389835,DIR1,3234.1220389619293,3234.122057938185,None,None,None,None,146400894.62850755,45166.90695587416,146400745.53924942,45166.86181708262
1621389845,DIR2,3234.1220389619293,3234.122057938185,55.033483392729494,55.03255163254745,177839.37980523705,177836.3688863897,146400894.62850755,45166.90695587416,146400745.53924942,45166.86181708262
1621389895,DIR1,3228.843802826057,None,None,None,None,None,146223201.09346005,45221.94043926689,None,None
1621389905,DIR2,3228.843802826057,3228.8438268270543,76.91866654877091,76.91959830895298,248077.50965043902,248080.51433998632,146223201.09346005,45221.94043926689,146223055.01268458,45221.89436871518
1621389955,DIR1,3221.557292401117,3221.5572492367705,229491.0,229494.0,71.16171505766397,71.16264543895207,145975322.2507358,45298.85910581566,145975173.1676652,45298.81396702413
1621389965,DIR2,3228.295439011435,3228.295366205986,119.79547484626572,119.7964066064478,386055.6492450237,386058.65098456707,146204813.2507358,45227.75558614095,146204667.1676652,45227.70951774124
1621390015,DIR1,3216.9766500893943,3216.976595772552,14295.0,14298.0,4.443324312662298,4.444256823404714,145819067.15280414,45347.551060987214,145818918.07043067,45347.505924347686
1621390025,DIR2,3217.3949119982885,3217.394949559229,282.5655928091417,282.5655928091418,905328.1540428996,905328.1589263551,145833362.15280414,45343.11129715208,145833216.07043067,45343.065228748885
1621390075,DIR2,3190.27842537515,3190.278423482825,17.71555634135795,17.715556341357953,56501.91389212012,56501.91394518678,144928936.93568572,45625.67688996122,144928790.84838992,45625.63082155803
1621390085,DIR1,3188.5116414813674,3188.51158149968,458514.0,458514.0,143.48374692054495,143.48374651311502,144872492.64124843,45643.392446302576,144872346.55389807,45643.34637789938
1621390135,DIR1,3202.545325355824,3202.5453202666936,57324.0,57324.0,17.89472342038789,17.89472332715582,145331006.64124843,45500.033555194015,145330860.55389807,45499.98748717974
1621390145,DIR2,3204.257800449736,3204.257773311098,102.42466977226708,102.4246697722671,327689.7651578188,327689.76646043,145388330.64124843,45482.15417060545,145388184.55389807,45482.10810268205
1621390195,DIR1,3194.3518144350087,None,None,None,None,None,145060951.85715017,45584.57884037772,None,None
1621390205,DIR2,3194.3518144350087,3194.351836101308,119.13112983646252,119.13112983646255,379840.97313040495,379840.97336348274,145060951.85715017,45584.57884037772,145060805.76846975,45584.53277245432
1621390255,DIR1,None,3182.4275425685523,None,None,None,None,None,None,144681384.34318453,45703.66390229078
1621390255,DIR2,3182.4275283559255,None,None,None,None,None,144681530.43207482,45703.70997021418,None,None
1621390265,DIR1,3182.4275283559255,3182.4275425685523,640077.0,640074.0,200.49736573095288,200.49642851890903,144681530.43207482,45703.70997021418,144681384.34318453,45703.66390229078
1621390315,DIR2,3202.2435230613382,3202.2435107234346,117.1697746532427,117.16884289306067,374540.4230401814,374537.4404321856,145321607.43207482,45503.387554596615,145321458.34318453,45503.34242318833
1621390325,DIR1,3190.821011075581,3189.4027175316064,75855.0,130305.0,23.764114235636953,40.830110844663835,144947437.9962402,45620.55732924986,144947291.8869858,45620.51126608139
1621390375,DIR1,3193.17045104364,3193.3770324000197,83670.0,82764.0,26.192243929188407,25.907240935168748,145023292.9962402,45596.816084550854,145077596.8869858,45579.71826917333
1621390385,DIR2,3195.7393260412537,3195.8753291069534,32.82218417296982,36.529478304070444,104838.32238444686,116679.3009588458,145106962.9962402,45570.648299528766,145160360.8869858,45553.83397820078
1621390435,DIR1,3191.076752241427,None,None,None,None,None,145002226.36832958,45603.470483701734,None,None
1621390435,DIR2,None,3192.3476956189024,None,None,None,None,None,None,145043788.8446994,45590.36345650485
1621390445,DIR2,3191.076752241427,3192.3476956189024,67.48799187418848,80.06045550241976,215135.82482984662,255267.08665497787,145002226.36832958,45603.470483701734,145043788.8446994,45590.36345650485
1621390495,DIR2,3184.431530088137,3184.4811555604583,11.653301105125214,12.13201214507791,37102.365450531244,38626.82303877098,144787307.9811847,45670.95847557592,144788779.59562436,45670.423912007274
1621390505,DIR1,3183.268894906494,3183.270830683098,194748.0,194682.0,61.120338096610794,61.09960644508713,144750243.67606944,45682.61177668105,144750192.3957419,45682.55592415235
1621390555,DIR2,3189.3164604790463,3189.316447481672,3.1008904205902534,3.0999572606683192,9889.249596267939,9886.27346819968,144944991.67606944,45621.54960417449,144944874.3957419,45621.51446362817
1621390565,DIR1,3189.0125832146073,3187.558715574965,None,52014.0,None,16.31377907021465,144935111.87194622,45624.65049459508,144934997.5649037,45624.614420888836
1621390615,DIR1,3187.5586518388914,3189.1348756599778,175980.0,122586.0,55.162384790426586,38.4163974200367,144935111.87194622,45624.65049459508,144987011.5649037,45608.31538460782
1621390625,DIR2,3192.8612896259465,3192.8200220504755,118.78186571660098,118.36505116959745,378573.24028271437,377242.24014504935,145111091.87194622,45569.536149269894,145109597.5649037,45569.93245599266
1621390675,DIR1,3181.3387416092246,None,None,None,None,None,144732893.2258424,45688.31801498649,None,None
1621390675,DIR2,None,3181.337132918488,None,None,None,None,None,None,144732728.60905683,45688.29750716226
1621390685,DIR2,3181.3387416092246,3181.337132918488,180.01809077906853,180.00313779083524,571062.4613565207,571014.8758819805,144732893.2258424,45688.31801498649,144732728.60905683,45688.29750716226
1621390735,DIR1,3162.970377795877,3162.970270930819,39654.0,39657.0,12.53433179595595,12.535280246775812,144162551.59218433,45868.336105765564,144162434.5017095,45868.300644953095
